k1,k2,band,energy_meV
0.625,0.0,93,47.21328771772431
0.625,0.0,94,48.25031137929038
0.625,0.0,95,49.36265804780818
0.625,0.0,96,50.3624287536668
0.625,0.0,97,51.23854681506926
0.625,0.0,98,51.51362123185622
0.625,0.0,99,52.45781389579143
0.625,0.0,100,53.34824994841669
0.625,0.0,101,53.727309605307816
0.625,0.0,102,54.490805699182076
0.625,0.0,103,56.78509083949447
0.625,0.0,104,59.08629517628661
0.625,0.0,105,61.49811712809279
0.625,0.0,106,64.21132588791617
0.625,0.0,107,65.5802439837559
0.625,0.0,108,67.1408297855458
0.625,0.0,109,69.05177832949815
0.625,0.0,110,70.9151191657926
0.625,0.0,111,72.4684410639046
0.625,0.0,112,74.59245498624185
0.625,0.0,113,76.99937234497327
0.625,0.0,114,79.53257223395303
0.625,0.0,115,82.64440945488518
0.625,0.0,116,86.08206918848707
0.625,0.0,117,90.88660092592129
0.625,0.0,118,95.85385776680566
0.65,0.0,1,-93.58041256800283
0.65,0.0,2,-86.45008130008779
0.65,0.0,3,-81.54963072272997
0.65,0.0,4,-77.40084250205271
0.65,0.0,5,-74.86534694160457
0.65,0.0,6,-72.4296204998434
0.65,0.0,7,-69.00917590150206
0.65,0.0,8,-66.43553389064581
0.65,0.0,9,-64.7959081010253
0.65,0.0,10,-62.27572680565166
0.65,0.0,11,-59.995574122406424
0.65,0.0,12,-57.9511489799921
0.65,0.0,13,-55.25764057056355
0.65,0.0,14,-54.21097903059811
0.65,0.0,15,-51.960915561548006
0.65,0.0,16,-50.3132739499257
0.65,0.0,17,-48.54907646881438
0.65,0.0,18,-47.63880910929967
0.65,0.0,19,-45.483512727961624
0.65,0.0,20,-44.43715884803848
0.65,0.0,21,-43.25497361632253
0.65,0.0,22,-41.6456608680528
0.65,0.0,23,-40.700822697528196
0.65,0.0,24,-39.92368291919857
0.65,0.0,25,-38.68458093512973
0.65,0.0,26,-37.87463477158792
0.65,0.0,27,-37.40106184085539
0.65,0.0,28,-36.645186536983516
0.65,0.0,29,-36.29096835759279
0.65,0.0,30,-35.98496657458969
0.65,0.0,31,-34.196918183927764
0.65,0.0,32,-34.09984100482134
0.65,0.0,33,-31.625427809623616
0.65,0.0,34,-30.871692824360508
0.65,0.0,35,-28.866157540190812
0.65,0.0,36,-26.233816303279
0.65,0.0,37,-25.561830682300098
0.65,0.0,38,-21.195571381640818
0.65,0.0,39,-21.063058663126824
0.65,0.0,40,-14.967428205641852
0.65,0.0,41,-7.799797265451048
0.65,0.0,42,-7.532287636148567
0.65,0.0,43,-5.926082545629214
0.65,0.0,44,-4.694906537094667
0.65,0.0,45,-4.430079054793794
0.65,0.0,46,-3.5100726570672975
0.65,0.0,47,-2.9497890790439385
0.65,0.0,48,-2.1410794127182413
0.65,0.0,49,-1.2940494555219573
0.65,0.0,50,-0.28480066985677865
0.65,0.0,51,0.7987779680408806
0.65,0.0,52,2.0466366606482325
0.65,0.0,53,3.341766046906784
0.65,0.0,54,4.74872929789656
0.65,0.0,55,6.277791680416101
0.65,0.0,56,7.911843897893348
0.65,0.0,57,9.621744519924462
0.65,0.0,58,11.403377696839101
0.65,0.0,59,13.273705645835008
0.65,0.0,60,15.168721781250937
0.65,0.0,61,16.943576806975358
0.65,0.0,62,16.975860812728857
0.65,0.0,63,17.04732144314183
0.65,0.0,64,18.444055904389828
0.65,0.0,65,18.729179366826322
0.65,0.0,66,18.792333735288064
0.65,0.0,67,19.464736026080203
0.65,0.0,68,19.702664684226804
0.65,0.0,69,20.060657681079775
0.65,0.0,70,20.495479442675176
0.65,0.0,71,20.774913110336442
0.65,0.0,72,21.0955058868216
0.65,0.0,73,21.306217293586556
0.65,0.0,74,21.730622760033917
0.65,0.0,75,21.8043054263993
0.65,0.0,76,22.28764056977927
0.65,0.0,77,22.893232709464723
0.65,0.0,78,22.926132869839495
0.65,0.0,79,25.331761722669313
0.65,0.0,80,31.46262281694203
0.65,0.0,81,33.07165059676748
0.65,0.0,82,35.869460170388656
0.65,0.0,83,36.37874422492299
0.65,0.0,84,37.97593035826212
0.65,0.0,85,39.85332025743333
0.65,0.0,86,40.43337686472519
0.65,0.0,87,42.14095391776019
0.65,0.0,88,42.456347397263
0.65,0.0,89,43.80135373783716
0.65,0.0,90,44.96168520118898
0.65,0.0,91,45.631086062254276
0.65,0.0,92,46.76946823357024
0.65,0.0,93,47.313285857508326
0.65,0.0,94,48.27976885388888
0.65,0.0,95,49.27914408583151
0.65,0.0,96,50.421912408533515
0.65,0.0,97,51.19477613084529
0.65,0.0,98,51.59446942652644
0.65,0.0,99,52.4043828197338
0.65,0.0,100,53.25202614985718
0.65,0.0,101,53.81493675804068
0.65,0.0,102,54.50744139625185
0.65,0.0,103,56.779749641782274
0.65,0.0,104,59.07753408113845
0.65,0.0,105,61.53768118167314
0.65,0.0,106,64.16380607151561
0.65,0.0,107,65.55541596199853
0.65,0.0,108,67.1606651515681
0.65,0.0,109,69.07496390317652
0.65,0.0,110,70.96440162027147
0.65,0.0,111,72.40488914805101
0.65,0.0,112,74.6205359594704
0.65,0.0,113,76.96218352869622
0.65,0.0,114,79.5552568321653
0.65,0.0,115,82.64363341108347
0.65,0.0,116,86.08088065275822
0.65,0.0,117,90.88643135070201
0.65,0.0,118,95.85361548389876
0.675,0.0,1,-93.57914195332955
0.675,0.0,2,-86.4621116392189
0.675,0.0,3,-81.51793665786863
0.675,0.0,4,-77.43088250932729
0.675,0.0,5,-74.87479164044592
0.675,0.0,6,-72.42298833905139
0.675,0.0,7,-68.93359036217521
0.675,0.0,8,-66.53767682027228
0.675,0.0,9,-64.80839715876849
0.675,0.0,10,-62.17136852917375
0.675,0.0,11,-60.05319930741288
0.675,0.0,12,-57.95400561878992
0.675,0.0,13,-55.283167466582285
0.675,0.0,14,-54.1450627921341
0.675,0.0,15,-52.029813686169064
0.675,0.0,16,-50.26680196783016
0.675,0.0,17,-48.549259177449414
0.675,0.0,18,-47.659591084315025
0.675,0.0,19,-45.43100481841782
0.675,0.0,20,-44.486621524656044
0.675,0.0,21,-43.27417156267549
0.675,0.0,22,-41.58353755934198
0.675,0.0,23,-40.7405187489494
0.675,0.0,24,-39.94903681511249
0.675,0.0,25,-38.639258128057236
0.675,0.0,26,-37.8657507344617
0.675,0.0,27,-37.39731910090322
0.675,0.0,28,-36.68371872179421
0.675,0.0,29,-36.305566142487606
0.675,0.0,30,-35.96120949088345
0.675,0.0,31,-34.19336585344309
0.675,0.0,32,-34.10833826135085
0.675,0.0,33,-31.616329907837624
0.675,0.0,34,-30.872436385446804
0.675,0.0,35,-28.870797648730502
0.675,0.0,36,-26.233263725873257
0.675,0.0,37,-25.560642685869354
0.675,0.0,38,-21.195574800347558
0.675,0.0,39,-21.063473192093625
0.675,0.0,40,-14.967355668456094
0.675,0.0,41,-7.7997163979471225
0.675,0.0,42,-7.532343988748224
0.675,0.0,43,-5.926306206343597
0.675,0.0,44,-4.690596637365587
0.675,0.0,45,-4.438319364764766
0.675,0.0,46,-3.4881335345093305
0.675,0.0,47,-2.9822293117453427
0.675,0.0,48,-2.115714901825797
0.675,0.0,49,-1.3102308379984038
0.675,0.0,50,-0.27459971109753667
0.675,0.0,51,0.7898150189378441
0.675,0.0,52,2.0544391956523924
0.675,0.0,53,3.3355460435386135
0.675,0.0,54,4.753007285984367
0.675,0.0,55,6.27535940977458
0.675,0.0,56,7.9128647358184026
0.675,0.0,57,9.621472259292077
0.675,0.0,58,11.403401155268881
0.675,0.0,59,13.273734976566985
0.675,0.0,60,15.16869974264462
0.675,0.0,61,16.94401170167877
0.675,0.0,62,16.97714625702381
0.675,0.0,63,17.045293129639848
0.675,0.0,64,18.447143015169146
0.675,0.0,65,18.72934662957814
0.675,0.0,66,18.788316562447
0.675,0.0,67,19.46179103565902
0.675,0.0,68,19.709660119992108
0.675,0.0,69,20.061457447930238
0.675,0.0,70,20.475305972779907
0.675,0.0,71,20.816418691789252
0.675,0.0,72,21.05312302413165
0.675,0.0,73,21.32303045956442
0.675,0.0,74,21.75583872865623
0.675,0.0,75,21.778788328946817
0.675,0.0,76,22.28826177484332
0.675,0.0,77,22.89507496269861
0.675,0.0,78,22.9244210634976
0.675,0.0,79,25.33184038371779
0.675,0.0,80,31.462134098408143
0.675,0.0,81,33.07111445402174
0.675,0.0,82,35.874355453605396
0.675,0.0,83,36.379158298005265
0.675,0.0,84,37.967048051462996
0.675,0.0,85,39.86435283750737
0.675,0.0,86,40.42337893230987
0.675,0.0,87,42.14378526413603
0.675,0.0,88,42.462998947278166
0.675,0.0,89,43.807905911385284
0.675,0.0,90,44.92612984629967
0.675,0.0,91,45.635643751742016
0.675,0.0,92,46.87829874989816
0.675,0.0,93,47.213287717724384
0.675,0.0,94,48.250311379290295
0.675,0.0,95,49.36265804780855
0.675,0.0,96,50.36242875366731
0.675,0.0,97,51.23854681506914
0.675,0.0,98,51.51362123185632
0.675,0.0,99,52.457813895791524
0.675,0.0,100,53.34824994841699
0.675,0.0,101,53.72730960530781
0.675,0.0,102,54.49080569918199
0.675,0.0,103,56.78509083949443
0.675,0.0,104,59.08629517628634
0.675,0.0,105,61.49811712809241
0.675,0.0,106,64.21132588791644
0.675,0.0,107,65.58024398375575
0.675,0.0,108,67.14082978554579
0.675,0.0,109,69.05177832949755
0.675,0.0,110,70.9151191657937
0.675,0.0,111,72.4684410639049
0.675,0.0,112,74.59245498624098
0.675,0.0,113,76.99937234497399
0.675,0.0,114,79.53257223395258
0.675,0.0,115,82.64440945488529
0.675,0.0,116,86.08206918848688
0.675,0.0,117,90.88660092592185
0.675,0.0,118,95.85385776680579
0.7,0.0,1,-93.58041256800175
0.7,0.0,2,-86.45008130008782
0.7,0.0,3,-81.54963072272975
0.7,0.0,4,-77.40084250205231
0.7,0.0,5,-74.86534694160414
0.7,0.0,6,-72.42962049984371
0.7,0.0,7,-69.00917590150189
0.7,0.0,8,-66.4355338906451
0.7,0.0,9,-64.79590810102516
0.7,0.0,10,-62.27572680565143
0.7,0.0,11,-59.99557412240682
0.7,0.0,12,-57.95114897999122
0.7,0.0,13,-55.25764057056307
0.7,0.0,14,-54.21097903059862
0.7,0.0,15,-51.96091556154752
0.7,0.0,16,-50.3132739499261
0.7,0.0,17,-48.549076468814036
0.7,0.0,18,-47.6388091092999
0.7,0.0,19,-45.48351272796077
0.7,0.0,20,-44.43715884803751
0.7,0.0,21,-43.25497361632176
0.7,0.0,22,-41.64566086805269
0.7,0.0,23,-40.70082269752842
0.7,0.0,24,-39.92368291919837
0.7,0.0,25,-38.68458093512916
0.7,0.0,26,-37.87463477158789
0.7,0.0,27,-37.40106184085545
0.7,0.0,28,-36.64518653698357
0.7,0.0,29,-36.29096835759276
0.7,0.0,30,-35.984966574589464
0.7,0.0,31,-34.196918183927515
0.7,0.0,32,-34.099841004821755
0.7,0.0,33,-31.625427809623787
0.7,0.0,34,-30.87169282436072
0.7,0.0,35,-28.866157540190812
0.7,0.0,36,-26.233816303278573
0.7,0.0,37,-25.561830682300254
0.7,0.0,38,-21.195571381640903
0.7,0.0,39,-21.063058663127066
0.7,0.0,40,-14.967428205641653
0.7,0.0,41,-7.799797265451062
0.7,0.0,42,-7.532287636148666
0.7,0.0,43,-5.926082545629242
0.7,0.0,44,-4.694906537094695
0.7,0.0,45,-4.430079054793751
0.7,0.0,46,-3.5100726570673544
0.7,0.0,47,-2.949789079043981
0.7,0.0,48,-2.1410794127182697
0.7,0.0,49,-1.2940494555220425
0.7,0.0,50,-0.2848006698568071
0.7,0.0,51,0.7987779680408664
0.7,0.0,52,2.046636660648133
0.7,0.0,53,3.34176604690677
0.7,0.0,54,4.748729297896531
0.7,0.0,55,6.277791680416016
0.7,0.0,56,7.9118438978932915
0.7,0.0,57,9.62174451992442
0.7,0.0,58,11.403377696839101
0.7,0.0,59,13.27370564583505
0.7,0.0,60,15.168721781250937
0.7,0.0,61,16.943576806975276
0.7,0.0,62,16.97586081272871
0.7,0.0,63,17.047321443141815
0.7,0.0,64,18.444055904389785
0.7,0.0,65,18.72917936682628
0.7,0.0,66,18.792333735288093
0.7,0.0,67,19.464736026080104
0.7,0.0,68,19.702664684226633
0.7,0.0,69,20.060657681079633
0.7,0.0,70,20.49547944267499
0.7,0.0,71,20.7749131103364
0.7,0.0,72,21.095505886821698
0.7,0.0,73,21.30621729358667
0.7,0.0,74,21.730622760033853
0.7,0.0,75,21.804305426399083
0.7,0.0,76,22.28764056977954
0.7,0.0,77,22.893232709464268
0.7,0.0,78,22.92613286983986
0.7,0.0,79,25.33176172266913
0.7,0.0,80,31.4626228169421
0.7,0.0,81,33.07165059676752
0.7,0.0,82,35.86946017038903
0.7,0.0,83,36.378744224922954
0.7,0.0,84,37.97593035826108
0.7,0.0,85,39.853320257433225
0.7,0.0,86,40.43337686472491
0.7,0.0,87,42.14095391776038
0.7,0.0,88,42.456347397263215
0.7,0.0,89,43.80135373783722
0.7,0.0,90,44.96168520118854
0.7,0.0,91,45.631086062253594
0.7,0.0,92,46.76946823357011
0.7,0.0,93,47.313285857508134
0.7,0.0,94,48.279768853888754
0.7,0.0,95,49.279144085831575
0.7,0.0,96,50.42191240853366
0.7,0.0,97,51.19477613084569
0.7,0.0,98,51.59446942652706
0.7,0.0,99,52.40438281973335
0.7,0.0,100,53.2520261498581
0.7,0.0,101,53.8149367580424
0.7,0.0,102,54.507441396252524
0.7,0.0,103,56.779749641781294
0.7,0.0,104,59.077534081139106
0.7,0.0,105,61.53768118167411
0.7,0.0,106,64.16380607151615
0.7,0.0,107,65.55541596199734
0.7,0.0,108,67.16066515156882
0.7,0.0,109,69.07496390317844
0.7,0.0,110,70.9644016202723
0.7,0.0,111,72.40488914805253
0.7,0.0,112,74.6205359594718
0.7,0.0,113,76.96218352869667
0.7,0.0,114,79.55525683216729
0.7,0.0,115,82.6436334110833
0.7,0.0,116,86.08088065275808
0.7,0.0,117,90.88643135070156
0.7,0.0,118,95.85361548389872
0.725,0.0,1,-93.57914195332958
0.725,0.0,2,-86.46211163921919
0.725,0.0,3,-81.51793665786911
0.725,0.0,4,-77.43088250932689
0.725,0.0,5,-74.87479164044584
0.725,0.0,6,-72.4229883390515
0.725,0.0,7,-68.93359036217524
0.725,0.0,8,-66.53767682027228
0.725,0.0,9,-64.80839715876795
0.725,0.0,10,-62.171368529173265
0.725,0.0,11,-60.05319930741294
0.725,0.0,12,-57.95400561878975
0.725,0.0,13,-55.28316746658237
0.725,0.0,14,-54.1450627921339
0.725,0.0,15,-52.029813686168865
0.725,0.0,16,-50.26680196782999
0.725,0.0,17,-48.54925917744961
0.725,0.0,18,-47.65959108431551
0.725,0.0,19,-45.431004818418444
0.725,0.0,20,-44.486621524656044
0.725,0.0,21,-43.27417156267549
0.725,0.0,22,-41.583537559342034
0.725,0.0,23,-40.740518748949256
0.725,0.0,24,-39.949036815112606
0.725,0.0,25,-38.63925812805721
0.725,0.0,26,-37.865750734461784
0.725,0.0,27,-37.39731910090296
0.725,0.0,28,-36.68371872179429
0.725,0.0,29,-36.305566142487635
0.725,0.0,30,-35.96120949088345
0.725,0.0,31,-34.19336585344346
0.725,0.0,32,-34.10833826135099
0.725,0.0,33,-31.616329907838093
0.725,0.0,34,-30.87243638544693
0.725,0.0,35,-28.870797648730345
0.725,0.0,36,-26.233263725873698
0.725,0.0,37,-25.56064268586958
0.725,0.0,38,-21.19557480034767
0.725,0.0,39,-21.06347319209354
0.725,0.0,40,-14.967355668456776
0.725,0.0,41,-7.799716397946966
0.725,0.0,42,-7.532343988748224
0.725,0.0,43,-5.926306206343611
0.725,0.0,44,-4.690596637365601
0.725,0.0,45,-4.4383193647648085
0.725,0.0,46,-3.488133534509359
0.725,0.0,47,-2.9822293117453
0.725,0.0,48,-2.115714901825797
0.725,0.0,49,-1.310230837998418
0.725,0.0,50,-0.2745997110975509
0.725,0.0,51,0.7898150189378725
0.725,0.0,52,2.0544391956523924
0.725,0.0,53,3.335546043538585
0.725,0.0,54,4.753007285984339
0.725,0.0,55,6.275359409774609
0.725,0.0,56,7.912864735818303
0.725,0.0,57,9.621472259292048
0.725,0.0,58,11.403401155268895
0.725,0.0,59,13.273734976566999
0.725,0.0,60,15.168699742644634
0.725,0.0,61,16.944011701678896
0.725,0.0,62,16.977146257023577
0.725,0.0,63,17.04529312963986
0.725,0.0,64,18.44714301516926
0.725,0.0,65,18.729346629578117
0.725,0.0,66,18.788316562446916
0.725,0.0,67,19.46179103565899
0.725,0.0,68,19.70966011999198
0.725,0.0,69,20.061457447930195
0.725,0.0,70,20.47530597277982
0.725,0.0,71,20.81641869178918
0.725,0.0,72,21.053123024131395
0.725,0.0,73,21.32303045956411
0.725,0.0,74,21.755838728656162
0.725,0.0,75,21.778788328946646
0.725,0.0,76,22.288261774843335
0.725,0.0,77,22.895074962698583
0.725,0.0,78,22.924421063497533
0.725,0.0,79,25.331840383718117
0.725,0.0,80,31.462134098408356
0.725,0.0,81,33.07111445402235
0.725,0.0,82,35.87435545360536
0.725,0.0,83,36.3791582980055
0.725,0.0,84,37.967048051463564
0.725,0.0,85,39.86435283750741
0.725,0.0,86,40.42337893230967
0.725,0.0,87,42.143785264136156
0.725,0.0,88,42.46299894727842
0.725,0.0,89,43.80790591138511
0.725,0.0,90,44.92612984629919
0.725,0.0,91,45.63564375174182
0.725,0.0,92,46.87829874989768
0.725,0.0,93,47.213287717724526
0.725,0.0,94,48.250311379289755
0.725,0.0,95,49.36265804780872
0.725,0.0,96,50.36242875366705
0.725,0.0,97,51.238546815069284
0.725,0.0,98,51.5136212318555
0.725,0.0,99,52.45781389579127
0.725,0.0,100,53.348249948416544
0.725,0.0,101,53.72730960530857
0.725,0.0,102,54.49080569918166
0.725,0.0,103,56.7850908394936
0.725,0.0,104,59.08629517628635
0.725,0.0,105,61.49811712809268
0.725,0.0,106,64.2113258879163
0.725,0.0,107,65.58024398375424
0.725,0.0,108,67.14082978554518
0.725,0.0,109,69.0517783294982
0.725,0.0,110,70.91511916579357
0.725,0.0,111,72.46844106390587
0.725,0.0,112,74.5924549862411
0.725,0.0,113,76.9993723449744
0.725,0.0,114,79.53257223395254
0.725,0.0,115,82.64440945488474
0.725,0.0,116,86.08206918848667
0.725,0.0,117,90.88660092592156
0.725,0.0,118,95.85385776680569
0.75,0.0,1,-93.5804125680024
0.75,0.0,2,-86.45008130008736
0.75,0.0,3,-81.54963072272975
0.75,0.0,4,-77.4008425020522
0.75,0.0,5,-74.86534694160429
0.75,0.0,6,-72.42962049984357
0.75,0.0,7,-69.0091759015018
0.75,0.0,8,-66.43553389064601
0.75,0.0,9,-64.79590810102567
0.75,0.0,10,-62.275726805651686
0.75,0.0,11,-59.995574122406225
0.75,0.0,12,-57.95114897999201
0.75,0.0,13,-55.25764057056327
0.75,0.0,14,-54.210979030598594
0.75,0.0,15,-51.96091556154792
0.75,0.0,16,-50.31327394992576
0.75,0.0,17,-48.54907646881372
0.75,0.0,18,-47.63880910930001
0.75,0.0,19,-45.48351272796168
0.75,0.0,20,-44.43715884803734
0.75,0.0,21,-43.254973616321735
0.75,0.0,22,-41.64566086805269
0.75,0.0,23,-40.70082269752916
0.75,0.0,24,-39.92368291919911
0.75,0.0,25,-38.6845809351297
0.75,0.0,26,-37.8746347715871
0.75,0.0,27,-37.401061840856016
0.75,0.0,28,-36.645186536983545
0.75,0.0,29,-36.29096835759347
0.75,0.0,30,-35.98496657458958
0.75,0.0,31,-34.196918183927636
0.75,0.0,32,-34.09984100482117
0.75,0.0,33,-31.62542780962356
0.75,0.0,34,-30.87169282436028
0.75,0.0,35,-28.866157540190542
0.75,0.0,36,-26.233816303279
0.75,0.0,37,-25.561830682300126
0.75,0.0,38,-21.19557138164096
0.75,0.0,39,-21.063058663126697
0.75,0.0,40,-14.967428205641767
0.75,0.0,41,-7.799797265451005
0.75,0.0,42,-7.532287636148638
0.75,0.0,43,-5.926082545629271
0.75,0.0,44,-4.694906537094724
0.75,0.0,45,-4.430079054793822
0.75,0.0,46,-3.5100726570673118
0.75,0.0,47,-2.9497890790439527
0.75,0.0,48,-2.141079412718284
0.75,0.0,49,-1.2940494555219715
0.75,0.0,50,-0.2848006698568213
0.75,0.0,51,0.7987779680408948
0.75,0.0,52,2.0466366606481756
0.75,0.0,53,3.3417660469068124
0.75,0.0,54,4.748729297896588
0.75,0.0,55,6.277791680416001
0.75,0.0,56,7.911843897893419
0.75,0.0,57,9.621744519924519
0.75,0.0,58,11.403377696839271
0.75,0.0,59,13.273705645835093
0.75,0.0,60,15.16872178125098
0.75,0.0,61,16.943576806975294
0.75,0.0,62,16.97586081272879
0.75,0.0,63,17.047321443141843
0.75,0.0,64,18.4440559043899
0.75,0.0,65,18.729179366826298
0.75,0.0,66,18.79233373528806
0.75,0.0,67,19.46473602608016
0.75,0.0,68,19.702664684226733
0.75,0.0,69,20.06065768107969
0.75,0.0,70,20.495479442675276
0.75,0.0,71,20.77491311033681
0.75,0.0,72,21.095505886821798
0.75,0.0,73,21.30621729358647
0.75,0.0,74,21.730622760033892
0.75,0.0,75,21.80430542639926
0.75,0.0,76,22.287640569779413
0.75,0.0,77,22.89323270946484
0.75,0.0,78,22.926132869839588
0.75,0.0,79,25.331761722669327
0.75,0.0,80,31.46262281694227
0.75,0.0,81,33.071650596767334
0.75,0.0,82,35.869460170388784
0.75,0.0,83,36.37874422492306
0.75,0.0,84,37.97593035826149
0.75,0.0,85,39.85332025743335
0.75,0.0,86,40.433376864725396
0.75,0.0,87,42.140953917759845
0.75,0.0,88,42.456347397263414
0.75,0.0,89,43.801353737837
0.75,0.0,90,44.96168520118841
0.75,0.0,91,45.63108606225416
0.75,0.0,92,46.76946823356993
0.75,0.0,93,47.31328585750866
0.75,0.0,94,48.27976885388892
0.75,0.0,95,49.279144085831504
0.75,0.0,96,50.42191240853294
0.75,0.0,97,51.194776130845725
0.75,0.0,98,51.59446942652656
0.75,0.0,99,52.40438281973317
0.75,0.0,100,53.25202614985777
0.75,0.0,101,53.81493675804202
0.75,0.0,102,54.50744139625121
0.75,0.0,103,56.77974964178253
0.75,0.0,104,59.077534081139106
0.75,0.0,105,61.53768118167225
0.75,0.0,106,64.16380607151638
0.75,0.0,107,65.55541596199791
0.75,0.0,108,67.16066515156785
0.75,0.0,109,69.0749639031755
0.75,0.0,110,70.9644016202715
0.75,0.0,111,72.40488914805147
0.75,0.0,112,74.62053595947064
0.75,0.0,113,76.96218352869624
0.75,0.0,114,79.55525683216575
0.75,0.0,115,82.64363341108326
0.75,0.0,116,86.08088065275817
0.75,0.0,117,90.8864313507019
0.75,0.0,118,95.85361548389866
0.775,0.0,1,-93.5791419533297
0.775,0.0,2,-86.46211163921916
0.775,0.0,3,-81.51793665786812
0.775,0.0,4,-77.43088250932732
0.775,0.0,5,-74.87479164044598
0.775,0.0,6,-72.42298833905085
0.775,0.0,7,-68.93359036217524
0.775,0.0,8,-66.53767682027268
0.775,0.0,9,-64.8083971587676
0.775,0.0,10,-62.17136852917372
0.775,0.0,11,-60.05319930741226
0.775,0.0,12,-57.95400561878992
0.775,0.0,13,-55.283167466582995
0.775,0.0,14,-54.145062792134325
0.775,0.0,15,-52.02981368616943
0.775,0.0,16,-50.266801967830304
0.775,0.0,17,-48.54925917744973
0.775,0.0,18,-47.65959108431565
0.775,0.0,19,-45.43100481841813
0.775,0.0,20,-44.48662152465576
0.775,0.0,21,-43.27417156267603
0.775,0.0,22,-41.58353755934263
0.775,0.0,23,-40.74051874894948
0.775,0.0,24,-39.949036815112606
0.775,0.0,25,-38.63925812805698
0.775,0.0,26,-37.86575073446161
0.775,0.0,27,-37.397319100903445
0.775,0.0,28,-36.68371872179449
0.775,0.0,29,-36.30556614248769
0.775,0.0,30,-35.96120949088365
0.775,0.0,31,-34.19336585344282
0.775,0.0,32,-34.10833826135069
0.775,0.0,33,-31.616329907837667
0.775,0.0,34,-30.87243638544669
0.775,0.0,35,-28.870797648730445
0.775,0.0,36,-26.233263725873755
0.775,0.0,37,-25.56064268586931
0.775,0.0,38,-21.195574800347487
0.775,0.0,39,-21.06347319209341
0.775,0.0,40,-14.96735566845635
0.775,0.0,41,-7.799716397947165
0.775,0.0,42,-7.532343988748181
0.775,0.0,43,-5.926306206343654
0.775,0.0,44,-4.690596637365616
0.775,0.0,45,-4.438319364764794
0.775,0.0,46,-3.488133534509373
0.775,0.0,47,-2.982229311745357
0.775,0.0,48,-2.115714901825797
0.775,0.0,49,-1.310230837998418
0.775,0.0,50,-0.2745997110975509
0.775,0.0,51,0.789815018937901
0.775,0.0,52,2.0544391956523356
0.775,0.0,53,3.3355460435386135
0.775,0.0,54,4.753007285984324
0.775,0.0,55,6.27535940977458
0.775,0.0,56,7.9128647358183315
0.775,0.0,57,9.621472259292105
0.775,0.0,58,11.403401155268924
0.775,0.0,59,13.273734976566985
0.775,0.0,60,15.168699742644506
0.775,0.0,61,16.944011701678736
0.775,0.0,62,16.977146257023573
0.775,0.0,63,17.045293129639838
0.775,0.0,64,18.447143015169118
0.775,0.0,65,18.729346629578103
0.775,0.0,66,18.788316562447005
0.775,0.0,67,19.46179103565906
0.775,0.0,68,19.709660119992137
0.775,0.0,69,20.061457447930152
0.775,0.0,70,20.47530597277978
0.775,0.0,71,20.816418691789394
0.775,0.0,72,21.053123024131523
0.775,0.0,73,21.32303045956445
0.775,0.0,74,21.755838728656347
0.775,0.0,75,21.77878832894674
0.775,0.0,76,22.288261774843477
0.775,0.0,77,22.89507496269857
0.775,0.0,78,22.92442106349755
